,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098536.1,-1,75888.0,75938.0,75129.0,75147.0,75130.0,75963.0,75874.0,10771_opa_1,0
1,NZ_CP098536.1,1,988123.0,988143.0,988878.0,988896.0,988098.0,988895.0,988157.0,10771_opa_2,0
2,NZ_CP098536.1,-1,1066118.0,1066183.0,1065386.0,1065404.0,1065387.0,1066208.0,1066104.0,10771_opa_3,0
3,NZ_CP098536.1,1,1095522.0,1095532.0,1096240.0,1096258.0,1095497.0,1096257.0,1095546.0,10771_opa_4,0
4,NZ_CP098536.1,1,1268274.0,1268284.0,1268995.0,1269013.0,1268249.0,1269012.0,1268298.0,10771_opa_5,0
5,NZ_CP098536.1,-1,1467728.0,1467743.0,1466975.0,1466993.0,1466976.0,1467767.0,1467714.0,10771_opa_6,0
6,NZ_CP098536.1,1,1521153.0,1521188.0,1521899.0,1521917.0,1521128.0,1521916.0,1521202.0,10771_opa_7,0
7,NZ_CP098536.1,1,1570600.0,1570650.0,1571385.0,1571403.0,1570575.0,1571402.0,1570664.0,10771_opa_8,0
8,NZ_CP098536.1,-1,1892718.0,1892768.0,1891968.0,1891986.0,1891969.0,1892792.0,1892704.0,10771_opa_9,0
9,NZ_CP098536.1,-1,2098099.0,2098106.0,2097351.0,2097369.0,2097352.0,2098131.0,2098085.0,10771_opa_10,0
