,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098468.2,-1,75620.0,75665.0,74867.0,74885.0,74868.0,75690.0,75606.0,10328_opa_1,1
1,NZ_CP098468.2,1,989357.0,989372.0,990104.0,990122.0,989331.0,990121.0,989386.0,10328_opa_2,0
2,NZ_CP098468.2,-1,1067241.0,1067296.0,1066512.0,1066530.0,1066513.0,1067321.0,1067227.0,10328_opa_3,0
3,NZ_CP098468.2,1,1096635.0,1096645.0,1097352.0,1097370.0,1096610.0,1097369.0,1096659.0,10328_opa_4,0
4,NZ_CP098468.2,1,1269043.0,1269053.0,1269764.0,1269782.0,1269018.0,1269781.0,1269067.0,10328_opa_5,0
5,NZ_CP098468.2,-1,1468365.0,1468415.0,1467612.0,1467630.0,1467613.0,1468439.0,1468351.0,10328_opa_6,0
6,NZ_CP098468.2,1,1521807.0,1521852.0,1522563.0,1522581.0,1521782.0,1522580.0,1521866.0,10328_opa_7,1
7,NZ_CP098468.2,1,1571265.0,1571280.0,1572015.0,1572033.0,1571240.0,1572032.0,1571294.0,10328_opa_8,1
8,NZ_CP098468.2,-1,1893487.0,1893547.0,1892737.0,1892755.0,1892738.0,1893571.0,1893473.0,10328_opa_9,0
9,NZ_CP098468.2,-1,2100170.0,2100215.0,2099418.0,2099436.0,2099419.0,2100240.0,2100156.0,10328_opa_10,1
