,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70953.0,71003.0,70191.0,70209.0,70192.0,71028.0,70939.0,EEE021_opa_1,0
1,1,-1,76447.0,76472.0,75700.0,75718.0,75701.0,76497.0,76433.0,EEE021_opa_2,0
2,1,-1,627631.0,627681.0,626872.0,626890.0,626873.0,627706.0,627617.0,EEE021_opa_3,0
3,1,-1,710619.0,710644.0,709860.0,709878.0,709861.0,710669.0,710605.0,EEE021_opa_4,0
4,1,1,751042.0,751142.0,751853.0,751871.0,751017.0,751870.0,751156.0,EEE021_opa_5,0
5,1,-1,829097.0,829147.0,828374.0,828392.0,828375.0,829172.0,829083.0,EEE021_opa_6,0
6,1,-1,1401951.0,1402011.0,1401210.0,1401228.0,1401211.0,1402035.0,1401937.0,EEE021_opa_7,0
7,1,1,1456226.0,1456281.0,1457016.0,1457034.0,1456201.0,1457033.0,1456295.0,EEE021_opa_8,0
8,1,1,1505467.0,1505517.0,1506213.0,1506231.0,1505444.0,1506230.0,1505531.0,EEE021_opa_9,1
9,1,1,1738718.0,1738773.0,1739514.0,1739532.0,1738693.0,1739531.0,1738787.0,EEE021_opa_10,0
10,1,1,1951307.0,1951382.0,1952096.0,1952114.0,1951283.0,1952113.0,1951396.0,EEE021_opa_11,0
