,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,75864.0,75884.0,75135.0,75153.0,75136.0,75909.0,75850.0,UMASS-DGI_40_opa_1,0
1,1,1,989760.0,989800.0,990526.0,990544.0,989734.0,990543.0,989814.0,UMASS-DGI_40_opa_2,0
2,1,-1,1067776.0,1067841.0,1067047.0,1067065.0,1067048.0,1067866.0,1067762.0,UMASS-DGI_40_opa_3,0
3,1,1,1108529.0,1108539.0,1109247.0,1109265.0,1108504.0,1109264.0,1108553.0,UMASS-DGI_40_opa_4,0
4,1,1,1281244.0,1281319.0,1282030.0,1282048.0,1281219.0,1282047.0,1281333.0,UMASS-DGI_40_opa_5,1
5,1,-1,1480755.0,1480820.0,1479996.0,1480014.0,1479997.0,1480844.0,1480741.0,UMASS-DGI_40_opa_6,0
6,1,1,1534621.0,1534666.0,1535359.0,1535377.0,1534596.0,1535376.0,1534680.0,UMASS-DGI_40_opa_7,1
7,1,1,1584089.0,1584124.0,1584817.0,1584835.0,1584064.0,1584834.0,1584138.0,UMASS-DGI_40_opa_8,0
8,1,-1,1906829.0,1906864.0,1906076.0,1906094.0,1906077.0,1906888.0,1906815.0,UMASS-DGI_40_opa_9,0
9,1,-1,2115661.0,2115706.0,2114950.0,2114968.0,2114951.0,2115731.0,2115647.0,UMASS-DGI_40_opa_10,1
