,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034028.1,-1,71120.0,71170.0,70373.0,70391.0,70374.0,71195.0,71106.0,FQ04_opa_1,0
1,NZ_CP034028.1,-1,76476.0,76536.0,75717.0,75735.0,75718.0,76561.0,76462.0,FQ04_opa_2,1
2,NZ_CP034028.1,1,985162.0,985197.0,985893.0,985911.0,985137.0,985910.0,985211.0,FQ04_opa_3,0
3,NZ_CP034028.1,-1,1063292.0,1063332.0,1062533.0,1062551.0,1062534.0,1063357.0,1063278.0,FQ04_opa_4,0
4,NZ_CP034028.1,1,1103727.0,1103782.0,1104490.0,1104508.0,1103702.0,1104507.0,1103796.0,FQ04_opa_5,0
5,NZ_CP034028.1,1,1276307.0,1276342.0,1277065.0,1277083.0,1276282.0,1277082.0,1276356.0,FQ04_opa_6,0
6,NZ_CP034028.1,-1,1474516.0,1474531.0,1473757.0,1473775.0,1473758.0,1474555.0,1474502.0,FQ04_opa_7,0
7,NZ_CP034028.1,1,1527790.0,1527835.0,1528531.0,1528549.0,1527765.0,1528548.0,1527849.0,FQ04_opa_8,1
8,NZ_CP034028.1,1,1577250.0,1577260.0,1577980.0,1577998.0,1577225.0,1577997.0,1577274.0,FQ04_opa_9,0
9,NZ_CP034028.1,-1,1897852.0,1897897.0,1897096.0,1897114.0,1897097.0,1897921.0,1897838.0,FQ04_opa_10,0
10,NZ_CP034028.1,-1,2100746.0,2100806.0,2099989.0,2100007.0,2099990.0,2100830.0,2100732.0,FQ04_opa_11,0
