,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69976.0,70031.0,69247.0,69265.0,69248.0,70056.0,69962.0,EEE029_opa_1,0
1,1,-1,75648.0,75698.0,74907.0,74925.0,74908.0,75723.0,75634.0,EEE029_opa_2,0
2,1,-1,499781.0,499816.0,499040.0,499058.0,499041.0,499841.0,499767.0,EEE029_opa_3,0
3,1,1,540524.0,540634.0,541375.0,541393.0,540499.0,541392.0,540648.0,EEE029_opa_4,0
4,1,-1,618218.0,618238.0,617489.0,617507.0,617490.0,618263.0,618204.0,EEE029_opa_5,0
5,1,1,1298542.0,1298577.0,1299318.0,1299336.0,1298517.0,1299335.0,1298591.0,EEE029_opa_6,0
6,1,-1,1498411.0,1498491.0,1497682.0,1497700.0,1497683.0,1498515.0,1498397.0,EEE029_opa_7,0
7,1,1,1552597.0,1552662.0,1553397.0,1553415.0,1552572.0,1553414.0,1552676.0,EEE029_opa_8,0
8,1,1,1601854.0,1601909.0,1602617.0,1602635.0,1601831.0,1602634.0,1601923.0,EEE029_opa_9,0
9,1,-1,1900995.0,1901050.0,1900257.0,1900275.0,1900258.0,1901074.0,1900981.0,EEE029_opa_10,1
10,1,-1,2106267.0,2106302.0,2105508.0,2105526.0,2105509.0,2106327.0,2106253.0,EEE029_opa_11,0
