,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP043812.1,-1,70548.0,70596.0,69798.0,69816.0,69799.0,70621.0,70534.0,NG290_opa_1,1
1,NZ_CP043812.1,-1,75870.0,75923.0,75144.0,75162.0,75145.0,75948.0,75856.0,NG290_opa_2,0
2,NZ_CP043812.1,1,985360.0,985410.0,986127.0,986145.0,985335.0,986144.0,985424.0,NG290_opa_3,0
3,NZ_CP043812.1,-1,1063363.0,1063416.0,1062619.0,1062637.0,1062620.0,1063441.0,1063349.0,NG290_opa_4,0
4,NZ_CP043812.1,1,1104122.0,1104175.0,1104901.0,1104919.0,1104097.0,1104918.0,1104189.0,NG290_opa_5,0
5,NZ_CP043812.1,1,1125695.0,1125738.0,1126476.0,1126494.0,1125670.0,1126493.0,1125752.0,NG290_opa_6,0
6,NZ_CP043812.1,1,1297706.0,1297749.0,1298493.0,1298511.0,1297681.0,1298510.0,1297763.0,NG290_opa_7,0
7,NZ_CP043812.1,-1,1497003.0,1497083.0,1496265.0,1496283.0,1496266.0,1497107.0,1496989.0,NG290_opa_8,0
8,NZ_CP043812.1,1,1551207.0,1551250.0,1551991.0,1552009.0,1551182.0,1552008.0,1551264.0,NG290_opa_9,0
9,NZ_CP043812.1,1,1601323.0,1601373.0,1602066.0,1602084.0,1601300.0,1602083.0,1601387.0,NG290_opa_10,1
10,NZ_CP043812.1,-1,1919536.0,1919616.0,1918798.0,1918816.0,1918799.0,1919640.0,1919522.0,NG290_opa_11,0
