,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,68742.0,68812.0,67995.0,68013.0,67996.0,68837.0,68728.0,FFF026_opa_1,0
1,1,-1,74739.0,74789.0,74004.0,74022.0,74005.0,74814.0,74725.0,FFF026_opa_2,0
2,1,1,979948.0,979993.0,980689.0,980707.0,979923.0,980706.0,980007.0,FFF026_opa_3,1
3,1,-1,1058267.0,1058322.0,1057520.0,1057538.0,1057521.0,1058345.0,1058253.0,FFF026_opa_4,0
4,1,1,1098977.0,1099102.0,1099828.0,1099846.0,1098952.0,1099845.0,1099116.0,FFF026_opa_5,0
5,1,1,1158629.0,1158694.0,1159432.0,1159450.0,1158604.0,1159449.0,1158708.0,FFF026_opa_6,0
6,1,-1,1470095.0,1470155.0,1469372.0,1469390.0,1469373.0,1470179.0,1470081.0,FFF026_opa_7,0
7,1,1,1523749.0,1523794.0,1524526.0,1524544.0,1523724.0,1524543.0,1523808.0,FFF026_opa_8,1
8,1,1,1573869.0,1573899.0,1574595.0,1574613.0,1573846.0,1574612.0,1573913.0,FFF026_opa_9,0
9,1,-1,1892718.0,1892738.0,1891971.0,1891989.0,1891972.0,1892762.0,1892704.0,FFF026_opa_10,0
10,1,-1,2101525.0,2101575.0,2100775.0,2100793.0,2100776.0,2101600.0,2101511.0,FFF026_opa_11,0
