,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP098458.1,-1,75034.0,75094.0,74308.0,74326.0,74309.0,75119.0,75020.0,10588_opa_1,1
1,NZ_CP098458.1,-1,501938.0,501948.0,501213.0,501231.0,501214.0,501973.0,501924.0,10588_opa_2,0
2,NZ_CP098458.1,1,542592.0,542632.0,543343.0,543361.0,542567.0,543360.0,542646.0,10588_opa_3,0
3,NZ_CP098458.1,-1,620668.0,620683.0,619912.0,619930.0,619913.0,620709.0,620654.0,10588_opa_4,0
4,NZ_CP098458.1,1,1300917.0,1300962.0,1301673.0,1301691.0,1300892.0,1301690.0,1300976.0,10588_opa_5,1
5,NZ_CP098458.1,-1,1500424.0,1500469.0,1499671.0,1499689.0,1499672.0,1500493.0,1500410.0,10588_opa_6,0
6,NZ_CP098458.1,1,1553852.0,1553862.0,1554594.0,1554612.0,1553827.0,1554611.0,1553876.0,10588_opa_7,0
7,NZ_CP098458.1,1,1603301.0,1603311.0,1604046.0,1604064.0,1603276.0,1604063.0,1603325.0,10588_opa_8,0
8,NZ_CP098458.1,-1,1902611.0,1902661.0,1901861.0,1901879.0,1901862.0,1902685.0,1902597.0,10588_opa_9,0
9,NZ_CP098458.1,-1,2106395.0,2106435.0,2105639.0,2105657.0,2105640.0,2106460.0,2106381.0,10588_opa_10,0
