,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70796.0,70821.0,70059.0,70077.0,70060.0,70846.0,70782.0,FFF012_opa_1,0
1,1,-1,76063.0,76103.0,75341.0,75359.0,75342.0,76128.0,76049.0,FFF012_opa_2,0
2,1,-1,499990.0,500000.0,499254.0,499272.0,499255.0,500025.0,499976.0,FFF012_opa_3,0
3,1,1,538378.0,538438.0,539157.0,539175.0,538353.0,539174.0,538452.0,FFF012_opa_4,1
4,1,-1,614396.0,614451.0,613689.0,613707.0,613690.0,614474.0,614382.0,FFF012_opa_5,0
5,1,1,1216057.0,1216092.0,1216797.0,1216815.0,1216032.0,1216814.0,1216106.0,FFF012_opa_6,0
6,1,-1,1415701.0,1415766.0,1414960.0,1414978.0,1414961.0,1415790.0,1415687.0,FFF012_opa_7,0
7,1,1,1468959.0,1469029.0,1469724.0,1469742.0,1468934.0,1469741.0,1469043.0,FFF012_opa_8,0
8,1,1,1518419.0,1518469.0,1519149.0,1519167.0,1518396.0,1519166.0,1518483.0,FFF012_opa_9,1
9,1,-1,1838551.0,1838611.0,1837804.0,1837822.0,1837805.0,1838635.0,1838537.0,FFF012_opa_10,0
10,1,-1,2044843.0,2044893.0,2044108.0,2044126.0,2044109.0,2044918.0,2044829.0,FFF012_opa_11,0
