,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,68897.0,68982.0,68153.0,68171.0,68154.0,69007.0,68883.0,UMASS-DGI_46_opa_1,0
1,1,-1,74600.0,74615.0,73856.0,73874.0,73857.0,74640.0,74586.0,UMASS-DGI_46_opa_2,1
2,1,-1,499902.0,499952.0,499176.0,499194.0,499177.0,499977.0,499888.0,UMASS-DGI_46_opa_3,0
3,1,1,540648.0,540718.0,541429.0,541447.0,540623.0,541446.0,540732.0,UMASS-DGI_46_opa_4,0
4,1,-1,618646.0,618696.0,617926.0,617944.0,617927.0,618721.0,618632.0,UMASS-DGI_46_opa_5,0
5,1,1,1164586.0,1164666.0,1165371.0,1165389.0,1164561.0,1165388.0,1164680.0,UMASS-DGI_46_opa_6,0
6,1,-1,1362701.0,1362731.0,1361963.0,1361981.0,1361964.0,1362755.0,1362687.0,UMASS-DGI_46_opa_7,0
7,1,1,1417331.0,1417391.0,1418099.0,1418117.0,1417306.0,1418116.0,1417405.0,UMASS-DGI_46_opa_8,1
8,1,1,1466805.0,1466995.0,1467715.0,1467733.0,1466782.0,1467732.0,1467009.0,UMASS-DGI_46_opa_9,0
9,1,-1,1901326.0,1901401.0,1900588.0,1900606.0,1900589.0,1901425.0,1901312.0,UMASS-DGI_46_opa_10,0
10,1,-1,2106522.0,2106582.0,2105796.0,2105814.0,2105797.0,2106607.0,2106508.0,UMASS-DGI_46_opa_11,1
