,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71314.0,71354.0,70561.0,70579.0,70562.0,71379.0,71300.0,CCC010_opa_1,0
1,1,-1,76720.0,76790.0,75994.0,76012.0,75995.0,76815.0,76706.0,CCC010_opa_2,0
2,1,-1,501430.0,501475.0,500710.0,500728.0,500711.0,501500.0,501416.0,CCC010_opa_3,1
3,1,1,542177.0,542237.0,542933.0,542951.0,542152.0,542950.0,542251.0,CCC010_opa_4,1
4,1,-1,619792.0,619812.0,619039.0,619057.0,619040.0,619837.0,619778.0,CCC010_opa_5,0
5,1,1,1220391.0,1220431.0,1221145.0,1221163.0,1220366.0,1221162.0,1220445.0,CCC010_opa_6,0
6,1,-1,1420150.0,1420200.0,1419382.0,1419400.0,1419383.0,1420224.0,1420136.0,CCC010_opa_7,0
7,1,1,1474619.0,1474669.0,1475377.0,1475395.0,1474594.0,1475394.0,1474683.0,CCC010_opa_8,0
8,1,1,1524062.0,1524097.0,1524823.0,1524841.0,1524037.0,1524840.0,1524111.0,CCC010_opa_9,0
9,1,-1,1846354.0,1846414.0,1845616.0,1845634.0,1845617.0,1846438.0,1846340.0,CCC010_opa_10,0
10,1,-1,2054402.0,2054472.0,2053676.0,2053694.0,2053677.0,2054497.0,2054388.0,CCC010_opa_11,0
