,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71036.0,71071.0,70292.0,70310.0,70293.0,71096.0,71022.0,CCC016_opa_1,0
1,1,-1,76423.0,76478.0,75709.0,75727.0,75710.0,76503.0,76409.0,CCC016_opa_2,0
2,1,-1,500279.0,500379.0,499547.0,499565.0,499548.0,500404.0,500265.0,CCC016_opa_3,0
3,1,1,541035.0,541120.0,541816.0,541834.0,541010.0,541833.0,541134.0,CCC016_opa_4,0
4,1,-1,618672.0,618722.0,617919.0,617937.0,617920.0,618747.0,618658.0,CCC016_opa_5,0
5,1,1,1276615.0,1276680.0,1277394.0,1277412.0,1276590.0,1277411.0,1276694.0,CCC016_opa_6,0
6,1,-1,1476406.0,1476451.0,1475638.0,1475656.0,1475639.0,1476475.0,1476392.0,CCC016_opa_7,0
7,1,1,1531131.0,1531206.0,1531932.0,1531950.0,1531106.0,1531949.0,1531220.0,CCC016_opa_8,1
8,1,1,1580619.0,1580639.0,1581362.0,1581380.0,1580594.0,1581379.0,1580653.0,CCC016_opa_9,0
9,1,-1,1903066.0,1903116.0,1902328.0,1902346.0,1902329.0,1903140.0,1903052.0,CCC016_opa_10,0
10,1,-1,2111428.0,2111513.0,2110690.0,2110708.0,2110691.0,2111538.0,2111414.0,CCC016_opa_11,0
