,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106765.1,-1,75562.0,75602.0,74839.0,74857.0,74840.0,75627.0,75548.0,10500_opa_1,0
1,NZ_CP106765.1,-1,502699.0,502709.0,501973.0,501991.0,501974.0,502734.0,502685.0,10500_opa_2,0
2,NZ_CP106765.1,1,537371.0,537391.0,538108.0,538126.0,537346.0,538125.0,537405.0,10500_opa_3,0
3,NZ_CP106765.1,-1,615394.0,615409.0,614644.0,614662.0,614645.0,615435.0,615380.0,10500_opa_4,0
4,NZ_CP106765.1,1,1295883.0,1295923.0,1296637.0,1296655.0,1295858.0,1296654.0,1295937.0,10500_opa_5,0
5,NZ_CP106765.1,-1,1495072.0,1495177.0,1494346.0,1494364.0,1494347.0,1495201.0,1495058.0,10500_opa_6,0
6,NZ_CP106765.1,1,1548309.0,1548349.0,1549054.0,1549072.0,1548284.0,1549071.0,1548363.0,10500_opa_7,0
7,NZ_CP106765.1,1,1597756.0,1597801.0,1598542.0,1598560.0,1597731.0,1598559.0,1597815.0,10500_opa_8,1
8,NZ_CP106765.1,-1,1893109.0,1893169.0,1892359.0,1892377.0,1892360.0,1893193.0,1893095.0,10500_opa_9,0
9,NZ_CP106765.1,-1,2100013.0,2100045.0,2099284.0,2099302.0,2099285.0,2100069.0,2099999.0,10500_opa_10,0
