,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69538.0,69593.0,68794.0,68812.0,68795.0,69618.0,69524.0,CCC014_opa_1,0
1,1,-1,75636.0,75686.0,74895.0,74913.0,74896.0,75711.0,75622.0,CCC014_opa_2,0
2,1,-1,570840.0,570880.0,570108.0,570126.0,570109.0,570905.0,570826.0,CCC014_opa_3,0
3,1,1,611581.0,611653.0,612358.0,612376.0,611556.0,612375.0,611667.0,CCC014_opa_4,1
4,1,-1,689472.0,689552.0,688752.0,688770.0,688753.0,689577.0,689458.0,CCC014_opa_5,0
5,1,1,1176982.0,1177049.0,1177742.0,1177760.0,1176957.0,1177759.0,1177063.0,CCC014_opa_6,0
6,1,-1,1375386.0,1375451.0,1374643.0,1374661.0,1374644.0,1375475.0,1375372.0,CCC014_opa_7,0
7,1,1,1430350.0,1430407.0,1431121.0,1431139.0,1430325.0,1431138.0,1430421.0,CCC014_opa_8,1
8,1,1,1479832.0,1479852.0,1480575.0,1480593.0,1479807.0,1480592.0,1479866.0,CCC014_opa_9,0
9,1,1,1738298.0,1738350.0,1739052.0,1739070.0,1738273.0,1739069.0,1738364.0,CCC014_opa_10,0
10,1,1,1944985.0,1945040.0,1945748.0,1945766.0,1944961.0,1945765.0,1945054.0,CCC014_opa_11,1
