,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70446.0,70476.0,69711.0,69729.0,69712.0,70501.0,70432.0,UMASS-DGI_54_opa_1,1
1,1,-1,75913.0,75948.0,75178.0,75196.0,75179.0,75973.0,75899.0,UMASS-DGI_54_opa_2,0
2,1,-1,503349.0,503369.0,502602.0,502620.0,502603.0,503394.0,503335.0,UMASS-DGI_54_opa_3,0
3,1,1,544045.0,544085.0,544820.0,544838.0,544020.0,544837.0,544099.0,UMASS-DGI_54_opa_4,0
4,1,-1,621945.0,622015.0,621210.0,621228.0,621211.0,622040.0,621931.0,UMASS-DGI_54_opa_5,0
5,1,1,1253852.0,1253892.0,1254593.0,1254611.0,1253827.0,1254610.0,1253906.0,UMASS-DGI_54_opa_6,0
6,1,-1,1444754.0,1444879.0,1444046.0,1444064.0,1444047.0,1444903.0,1444740.0,UMASS-DGI_54_opa_7,0
7,1,1,1498517.0,1498612.0,1499347.0,1499365.0,1498492.0,1499364.0,1498626.0,UMASS-DGI_54_opa_8,0
8,1,1,1548568.0,1548618.0,1549326.0,1549344.0,1548543.0,1549343.0,1548632.0,UMASS-DGI_54_opa_9,0
9,1,-1,1846989.0,1847024.0,1846242.0,1846260.0,1846243.0,1847048.0,1846975.0,UMASS-DGI_54_opa_10,0
10,1,-1,2054435.0,2054475.0,2053658.0,2053676.0,2053659.0,2054500.0,2054421.0,UMASS-DGI_54_opa_11,0
