,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69878.0,69903.0,69128.0,69146.0,69129.0,69928.0,69864.0,EEE037_opa_1,0
1,1,-1,75296.0,75336.0,74545.0,74563.0,74546.0,75361.0,75282.0,EEE037_opa_2,0
2,1,-1,567917.0,567967.0,567182.0,567200.0,567183.0,567992.0,567903.0,EEE037_opa_3,0
3,1,1,608621.0,608686.0,609421.0,609439.0,608596.0,609438.0,608700.0,EEE037_opa_4,0
4,1,-1,686572.0,686612.0,685846.0,685864.0,685847.0,686637.0,686558.0,EEE037_opa_5,0
5,1,1,1231617.0,1231652.0,1232373.0,1232391.0,1231592.0,1232390.0,1231666.0,EEE037_opa_6,0
6,1,-1,1429491.0,1429551.0,1428768.0,1428786.0,1428769.0,1429576.0,1429477.0,EEE037_opa_7,1
7,1,1,1482529.0,1482564.0,1483285.0,1483303.0,1482504.0,1483302.0,1482578.0,EEE037_opa_8,0
8,1,1,1531991.0,1532011.0,1532728.0,1532746.0,1531966.0,1532745.0,1532025.0,EEE037_opa_9,0
9,1,1,1788893.0,1788928.0,1789648.0,1789666.0,1788868.0,1789665.0,1788942.0,EEE037_opa_10,0
10,1,1,2000240.0,2000300.0,2001035.0,2001053.0,2000216.0,2001052.0,2000314.0,EEE037_opa_11,0
