,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106780.1,-1,75532.0,75577.0,74803.0,74821.0,74804.0,75602.0,75518.0,10794_opa_1,1
1,NZ_CP106780.1,1,989349.0,989364.0,990096.0,990114.0,989323.0,990113.0,989378.0,10794_opa_2,0
2,NZ_CP106780.1,-1,1067201.0,1067271.0,1066472.0,1066490.0,1066473.0,1067296.0,1067187.0,10794_opa_3,0
3,NZ_CP106780.1,1,1096610.0,1096620.0,1097327.0,1097345.0,1096585.0,1097344.0,1096634.0,10794_opa_4,0
4,NZ_CP106780.1,1,1269018.0,1269028.0,1269739.0,1269757.0,1268993.0,1269756.0,1269042.0,10794_opa_5,0
5,NZ_CP106780.1,-1,1468483.0,1468533.0,1467730.0,1467748.0,1467731.0,1468557.0,1468469.0,10794_opa_6,0
6,NZ_CP106780.1,1,1521926.0,1521971.0,1522676.0,1522694.0,1521901.0,1522693.0,1521985.0,10794_opa_7,1
7,NZ_CP106780.1,1,1571377.0,1571387.0,1572122.0,1572140.0,1571352.0,1572139.0,1571401.0,10794_opa_8,0
8,NZ_CP106780.1,-1,1893588.0,1893678.0,1892838.0,1892856.0,1892839.0,1893702.0,1893574.0,10794_opa_9,0
9,NZ_CP106780.1,-1,2099169.0,2099179.0,2098442.0,2098460.0,2098443.0,2099204.0,2099155.0,10794_opa_10,0
