,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69996.0,70033.0,69258.0,69276.0,69259.0,70058.0,69982.0,Ng_118_opa_1,0
1,1,-1,75478.0,75520.0,74764.0,74782.0,74765.0,75545.0,75464.0,Ng_118_opa_2,1
2,1,1,926256.0,926311.0,927025.0,927043.0,926231.0,927042.0,926325.0,Ng_118_opa_3,0
3,1,-1,1004318.0,1004410.0,1003586.0,1003604.0,1003587.0,1004435.0,1004304.0,Ng_118_opa_4,0
4,1,1,1045062.0,1045104.0,1045818.0,1045836.0,1045037.0,1045835.0,1045118.0,Ng_118_opa_5,1
5,1,1,1217079.0,1217114.0,1217828.0,1217846.0,1217054.0,1217845.0,1217128.0,Ng_118_opa_6,0
6,1,-1,1410890.0,1410925.0,1410152.0,1410170.0,1410153.0,1410949.0,1410876.0,Ng_118_opa_7,0
7,1,1,1464361.0,1464398.0,1465115.0,1465133.0,1464336.0,1465132.0,1464412.0,Ng_118_opa_8,0
8,1,1,1513853.0,1513893.0,1514610.0,1514628.0,1513828.0,1514627.0,1513907.0,Ng_118_opa_9,0
9,1,-1,1836549.0,1836624.0,1835808.0,1835826.0,1835809.0,1836648.0,1836535.0,Ng_118_opa_10,0
10,1,-1,2044433.0,2044473.0,2043701.0,2043719.0,2043702.0,2044498.0,2044419.0,Ng_118_opa_11,0
