,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP034018.1,-1,71120.0,71180.0,70373.0,70391.0,70374.0,71205.0,71106.0,FQ82_opa_1,1
1,NZ_CP034018.1,-1,76489.0,76539.0,75727.0,75745.0,75728.0,76564.0,76475.0,FQ82_opa_2,0
2,NZ_CP034018.1,1,986477.0,986512.0,987217.0,987235.0,986452.0,987234.0,986526.0,FQ82_opa_3,0
3,NZ_CP034018.1,-1,1064082.0,1064137.0,1063326.0,1063344.0,1063327.0,1064162.0,1064068.0,FQ82_opa_4,0
4,NZ_CP034018.1,1,1104533.0,1104568.0,1105269.0,1105287.0,1104508.0,1105286.0,1104582.0,FQ82_opa_5,0
5,NZ_CP034018.1,1,1277041.0,1277081.0,1277801.0,1277819.0,1277016.0,1277818.0,1277095.0,FQ82_opa_6,0
6,NZ_CP034018.1,-1,1475249.0,1475264.0,1474490.0,1474508.0,1474491.0,1475288.0,1475235.0,FQ82_opa_7,0
7,NZ_CP034018.1,1,1528515.0,1528565.0,1529264.0,1529282.0,1528490.0,1529281.0,1528579.0,FQ82_opa_8,0
8,NZ_CP034018.1,1,1577983.0,1577993.0,1578713.0,1578731.0,1577958.0,1578730.0,1578007.0,FQ82_opa_9,0
9,NZ_CP034018.1,-1,1898325.0,1898355.0,1897572.0,1897590.0,1897573.0,1898379.0,1898311.0,FQ82_opa_10,0
10,NZ_CP034018.1,-1,2101165.0,2101215.0,2100448.0,2100466.0,2100449.0,2101240.0,2101151.0,FQ82_opa_11,0
