,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP048896.1,-1,70601.0,70681.0,69863.0,69881.0,69864.0,70706.0,70587.0,SRRSH229_opa_1,0
1,NZ_CP048896.1,-1,76118.0,76198.0,75383.0,75401.0,75384.0,76223.0,76104.0,SRRSH229_opa_2,0
2,NZ_CP048896.1,1,984560.0,984595.0,985300.0,985318.0,984535.0,985317.0,984609.0,SRRSH229_opa_3,0
3,NZ_CP048896.1,-1,1059958.0,1060008.0,1059238.0,1059256.0,1059239.0,1060033.0,1059944.0,SRRSH229_opa_4,0
4,NZ_CP048896.1,1,1100402.0,1100427.0,1101132.0,1101150.0,1100377.0,1101149.0,1100441.0,SRRSH229_opa_5,0
5,NZ_CP048896.1,1,1270094.0,1270119.0,1270830.0,1270848.0,1270069.0,1270847.0,1270133.0,SRRSH229_opa_6,0
6,NZ_CP048896.1,-1,1469791.0,1469826.0,1469053.0,1469071.0,1469054.0,1469850.0,1469777.0,SRRSH229_opa_7,0
7,NZ_CP048896.1,1,1523512.0,1523562.0,1524267.0,1524285.0,1523487.0,1524284.0,1523576.0,SRRSH229_opa_8,0
8,NZ_CP048896.1,1,1572976.0,1573001.0,1573724.0,1573742.0,1572953.0,1573741.0,1573015.0,SRRSH229_opa_9,0
9,NZ_CP048896.1,-1,1892030.0,1892110.0,1891271.0,1891289.0,1891272.0,1892134.0,1892016.0,SRRSH229_opa_10,0
10,NZ_CP048896.1,-1,2101987.0,2102012.0,2101264.0,2101282.0,2101265.0,2102037.0,2101973.0,SRRSH229_opa_11,0
