,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,72355.0,72405.0,71632.0,71650.0,71633.0,72430.0,72341.0,FFF004_opa_1,0
1,1,-1,77714.0,77754.0,76982.0,77000.0,76983.0,77779.0,77700.0,FFF004_opa_2,0
2,1,-1,636913.0,636948.0,636181.0,636199.0,636182.0,636973.0,636899.0,FFF004_opa_3,0
3,1,1,677645.0,677670.0,678387.0,678405.0,677620.0,678404.0,677684.0,FFF004_opa_4,0
4,1,-1,753398.0,753438.0,752690.0,752708.0,752691.0,753463.0,753384.0,FFF004_opa_5,0
5,1,1,1243495.0,1243535.0,1244228.0,1244246.0,1243470.0,1244245.0,1243549.0,FFF004_opa_6,0
6,1,-1,1441816.0,1441896.0,1441075.0,1441093.0,1441076.0,1441920.0,1441802.0,FFF004_opa_7,0
7,1,1,1495571.0,1495596.0,1496289.0,1496307.0,1495546.0,1496306.0,1495610.0,FFF004_opa_8,0
8,1,1,1545134.0,1545159.0,1545849.0,1545867.0,1545111.0,1545866.0,1545173.0,FFF004_opa_9,0
9,1,1,1732086.0,1732126.0,1732819.0,1732837.0,1732061.0,1732836.0,1732140.0,FFF004_opa_10,0
10,1,1,1941481.0,1941536.0,1942256.0,1942274.0,1941457.0,1942273.0,1941550.0,FFF004_opa_11,1
