,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106807.1,-1,69912.0,69947.0,69165.0,69183.0,69166.0,69972.0,69898.0,10736_opa_1,0
1,NZ_CP106807.1,-1,75363.0,75408.0,74646.0,74664.0,74647.0,75433.0,75349.0,10736_opa_2,1
2,NZ_CP106807.1,-1,509782.0,509817.0,509050.0,509068.0,509051.0,509842.0,509768.0,10736_opa_3,0
3,NZ_CP106807.1,1,546620.0,546690.0,547428.0,547446.0,546595.0,547445.0,546704.0,10736_opa_4,0
4,NZ_CP106807.1,-1,624435.0,624448.0,623694.0,623712.0,623695.0,624473.0,624421.0,10736_opa_5,0
5,NZ_CP106807.1,1,1283232.0,1283302.0,1284022.0,1284040.0,1283207.0,1284039.0,1283316.0,10736_opa_6,0
6,NZ_CP106807.1,-1,1481687.0,1481737.0,1480970.0,1480988.0,1480971.0,1481761.0,1481673.0,10736_opa_7,0
7,NZ_CP106807.1,1,1535027.0,1535112.0,1535841.0,1535859.0,1535002.0,1535858.0,1535126.0,10736_opa_8,0
8,NZ_CP106807.1,1,1584666.0,1584751.0,1585480.0,1585498.0,1584641.0,1585497.0,1584765.0,10736_opa_9,0
9,NZ_CP106807.1,1,1796589.0,1796639.0,1797363.0,1797381.0,1796553.0,1797380.0,1796560.0,10736_opa_10,0
10,NZ_CP106807.1,1,2005073.0,2005108.0,2005831.0,2005849.0,2005049.0,2005848.0,2005122.0,10736_opa_11,0
