,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106803.1,-1,69506.0,69557.0,68763.0,68781.0,68764.0,69582.0,69492.0,10819_opa_1,1
1,NZ_CP106803.1,-1,75151.0,75205.0,74404.0,74422.0,74405.0,75230.0,75137.0,10819_opa_2,1
2,NZ_CP106803.1,-1,509542.0,509627.0,508804.0,508822.0,508805.0,509652.0,509528.0,10819_opa_3,0
3,NZ_CP106803.1,1,546447.0,546522.0,547208.0,547226.0,546422.0,547225.0,546536.0,10819_opa_4,1
4,NZ_CP106803.1,-1,624259.0,624282.0,623518.0,623536.0,623519.0,624307.0,624245.0,10819_opa_5,0
5,NZ_CP106803.1,1,1284174.0,1284240.0,1284951.0,1284969.0,1284150.0,1284968.0,1284254.0,10819_opa_6,0
6,NZ_CP106803.1,-1,1482626.0,1482696.0,1481909.0,1481927.0,1481910.0,1482720.0,1482612.0,10819_opa_7,1
7,NZ_CP106803.1,1,1536317.0,1536359.0,1537074.0,1537092.0,1536292.0,1537091.0,1536373.0,10819_opa_8,1
8,NZ_CP106803.1,1,1585867.0,1585883.0,1586614.0,1586632.0,1585842.0,1586631.0,1585897.0,10819_opa_9,0
9,NZ_CP106803.1,1,1797112.0,1797162.0,1797885.0,1797903.0,1797087.0,1797902.0,1797176.0,10819_opa_10,0
10,NZ_CP106803.1,1,2005849.0,2005914.0,2006646.0,2006664.0,2005825.0,2006663.0,2005928.0,10819_opa_11,0
