,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69687.0,69722.0,68937.0,68955.0,68938.0,69747.0,69673.0,EEE019_opa_1,0
1,1,-1,75030.0,75075.0,74271.0,74289.0,74272.0,75099.0,75016.0,EEE019_opa_2,0
2,1,-1,497735.0,497757.0,497003.0,497021.0,497004.0,497782.0,497721.0,EEE019_opa_3,0
3,1,1,539566.0,539618.0,540332.0,540350.0,539541.0,540349.0,539632.0,EEE019_opa_4,0
4,1,-1,617626.0,617641.0,616894.0,616912.0,616895.0,617666.0,617612.0,EEE019_opa_5,1
5,1,1,1218107.0,1218177.0,1218894.0,1218912.0,1218082.0,1218911.0,1218191.0,EEE019_opa_6,0
6,1,-1,1411657.0,1411762.0,1410937.0,1410955.0,1410938.0,1411786.0,1411643.0,EEE019_opa_7,0
7,1,1,1465311.0,1465343.0,1466066.0,1466084.0,1465286.0,1466083.0,1465357.0,EEE019_opa_8,0
8,1,1,1514352.0,1514402.0,1515128.0,1515146.0,1514327.0,1515145.0,1514416.0,EEE019_opa_9,0
9,1,-1,1837826.0,1838151.0,1837094.0,1837112.0,1837095.0,1838175.0,1837812.0,EEE019_opa_10,1
10,1,-1,2042201.0,2042253.0,2041466.0,2041484.0,2041467.0,2042278.0,2042187.0,EEE019_opa_11,0
