,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,70610.0,70650.0,69875.0,69893.0,69876.0,70675.0,70596.0,EEE030_opa_1,0
1,1,-1,76047.0,76097.0,75324.0,75342.0,75325.0,76122.0,76033.0,EEE030_opa_2,0
2,1,-1,498919.0,498939.0,498160.0,498178.0,498161.0,498964.0,498905.0,EEE030_opa_3,0
3,1,1,539632.0,539775.0,540513.0,540531.0,539607.0,540530.0,539789.0,EEE030_opa_4,0
4,1,-1,617334.0,617379.0,616575.0,616593.0,616576.0,617404.0,617320.0,EEE030_opa_5,1
5,1,1,1301176.0,1301211.0,1301916.0,1301934.0,1301151.0,1301933.0,1301225.0,EEE030_opa_6,0
6,1,-1,1501127.0,1501192.0,1500386.0,1500404.0,1500387.0,1501216.0,1501113.0,EEE030_opa_7,0
7,1,1,1556339.0,1556382.0,1557123.0,1557141.0,1556314.0,1557140.0,1556396.0,EEE030_opa_8,0
8,1,1,1605427.0,1605477.0,1606176.0,1606194.0,1605404.0,1606193.0,1605491.0,EEE030_opa_9,1
9,1,-1,1902660.0,1902730.0,1901934.0,1901952.0,1901935.0,1902754.0,1902646.0,EEE030_opa_10,1
10,1,-1,2110020.0,2110100.0,2109297.0,2109315.0,2109298.0,2110125.0,2110006.0,EEE030_opa_11,0
