,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP048250.1,-1,69636.0,69691.0,68892.0,68910.0,68893.0,69716.0,69622.0,CT532_opa_1,0
1,NZ_CP048250.1,-1,75064.0,75129.0,74332.0,74350.0,74333.0,75154.0,75050.0,CT532_opa_2,0
2,NZ_CP048250.1,1,926803.0,926848.0,927568.0,927586.0,926778.0,927585.0,926862.0,CT532_opa_3,1
3,NZ_CP048250.1,-1,1004616.0,1004671.0,1003884.0,1003902.0,1003885.0,1004696.0,1004602.0,CT532_opa_4,0
4,NZ_CP048250.1,1,1045363.0,1045418.0,1046132.0,1046150.0,1045338.0,1046149.0,1045432.0,CT532_opa_5,0
5,NZ_CP048250.1,1,1217169.0,1217189.0,1217927.0,1217945.0,1217144.0,1217944.0,1217203.0,CT532_opa_6,0
6,NZ_CP048250.1,-1,1414735.0,1414785.0,1413994.0,1414012.0,1413995.0,1414809.0,1414721.0,CT532_opa_7,0
7,NZ_CP048250.1,1,1468560.0,1468605.0,1469343.0,1469361.0,1468535.0,1469360.0,1468619.0,CT532_opa_8,1
8,NZ_CP048250.1,1,1518071.0,1518114.0,1518798.0,1518816.0,1518046.0,1518815.0,1518128.0,CT532_opa_9,0
9,NZ_CP048250.1,-1,1840745.0,1840795.0,1840016.0,1840034.0,1840017.0,1840819.0,1840731.0,CT532_opa_10,0
10,NZ_CP048250.1,-1,2048194.0,2048249.0,2047438.0,2047456.0,2047439.0,2048274.0,2048180.0,CT532_opa_11,0
