,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,72531.0,72616.0,71808.0,71826.0,71809.0,72641.0,72517.0,DDD034_opa_1,0
1,1,-1,77924.0,77974.0,77192.0,77210.0,77193.0,77999.0,77910.0,DDD034_opa_2,0
2,1,-1,99826.0,99881.0,99082.0,99100.0,99083.0,99906.0,99812.0,DDD034_opa_3,0
3,1,1,154576.0,154646.0,155372.0,155390.0,154552.0,155389.0,154660.0,DDD034_opa_4,1
4,1,-1,352956.0,352991.0,352227.0,352245.0,352228.0,353016.0,352942.0,DDD034_opa_5,0
5,1,-1,415678.0,415715.0,414946.0,414964.0,414947.0,415740.0,415664.0,DDD034_opa_6,0
6,1,1,456412.0,456462.0,457188.0,457206.0,456387.0,457205.0,456476.0,DDD034_opa_7,0
7,1,-1,532211.0,532266.0,531491.0,531509.0,531492.0,532291.0,532197.0,DDD034_opa_8,0
8,1,1,1453087.0,1453142.0,1453856.0,1453874.0,1453062.0,1453873.0,1453156.0,DDD034_opa_9,0
9,1,1,1502559.0,1502596.0,1503292.0,1503310.0,1502534.0,1503309.0,1502610.0,DDD034_opa_10,0
10,1,1,1979144.0,1979189.0,1979897.0,1979915.0,1979120.0,1979914.0,1979203.0,DDD034_opa_11,0
