,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,69586.0,69601.0,68851.0,68869.0,68852.0,69626.0,69572.0,UMASS-DGI_5_opa_1,1
1,1,-1,75038.0,75063.0,74303.0,74321.0,74304.0,75088.0,75024.0,UMASS-DGI_5_opa_2,0
2,1,-1,502507.0,502527.0,501763.0,501781.0,501764.0,502552.0,502493.0,UMASS-DGI_5_opa_3,0
3,1,1,543228.0,543278.0,544013.0,544031.0,543203.0,544030.0,543292.0,UMASS-DGI_5_opa_4,0
4,1,-1,621248.0,621293.0,620513.0,620531.0,620514.0,621318.0,621234.0,UMASS-DGI_5_opa_5,1
5,1,1,1253501.0,1253536.0,1254238.0,1254256.0,1253476.0,1254255.0,1253550.0,UMASS-DGI_5_opa_6,0
6,1,-1,1444510.0,1444590.0,1443802.0,1443820.0,1443803.0,1444614.0,1444496.0,UMASS-DGI_5_opa_7,0
7,1,1,1498260.0,1498305.0,1498998.0,1499016.0,1498237.0,1499015.0,1498319.0,UMASS-DGI_5_opa_8,0
8,1,1,1548235.0,1548275.0,1548983.0,1549001.0,1548212.0,1549000.0,1548289.0,UMASS-DGI_5_opa_9,0
9,1,-1,1846992.0,1847082.0,1846245.0,1846263.0,1846246.0,1847106.0,1846978.0,UMASS-DGI_5_opa_10,0
10,1,-1,2054803.0,2054858.0,2054056.0,2054074.0,2054057.0,2054881.0,2054789.0,UMASS-DGI_5_opa_11,0
