,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,NZ_CP106824.1,-1,75599.0,75644.0,74876.0,74894.0,74877.0,75669.0,75585.0,9399_opa_1,1
1,NZ_CP106824.1,-1,502841.0,502851.0,502115.0,502133.0,502116.0,502876.0,502827.0,9399_opa_2,0
2,NZ_CP106824.1,1,541998.0,542038.0,542773.0,542791.0,541973.0,542790.0,542052.0,9399_opa_3,0
3,NZ_CP106824.1,-1,619858.0,619903.0,619108.0,619126.0,619109.0,619929.0,619844.0,9399_opa_4,0
4,NZ_CP106824.1,1,1300334.0,1300374.0,1301085.0,1301103.0,1300309.0,1301102.0,1300388.0,9399_opa_5,0
5,NZ_CP106824.1,-1,1498634.0,1498674.0,1497875.0,1497893.0,1497876.0,1498699.0,1498620.0,9399_opa_6,0
6,NZ_CP106824.1,1,1552014.0,1552034.0,1552740.0,1552758.0,1551990.0,1552757.0,1552048.0,9399_opa_7,0
7,NZ_CP106824.1,1,1601441.0,1601451.0,1602192.0,1602210.0,1601416.0,1602209.0,1601465.0,9399_opa_8,0
8,NZ_CP106824.1,-1,1900830.0,1900850.0,1900080.0,1900098.0,1900081.0,1900874.0,1900816.0,9399_opa_9,0
9,NZ_CP106824.1,-1,2105738.0,2105780.0,2104991.0,2105009.0,2104992.0,2105805.0,2105727.0,9399_opa_10,1
