,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,68854.0,68869.0,68101.0,68119.0,68102.0,68893.0,68840.0,GCGS0431_opa_1,0
1,1,-1,74577.0,74642.0,73824.0,73842.0,73825.0,74667.0,74563.0,GCGS0431_opa_2,0
2,1,1,980104.0,980244.0,980964.0,980982.0,980079.0,980981.0,980258.0,GCGS0431_opa_3,0
3,1,-1,1056226.0,1056271.0,1055479.0,1055497.0,1055480.0,1056296.0,1056212.0,GCGS0431_opa_4,1
4,1,1,1094660.0,1094865.0,1095594.0,1095612.0,1094635.0,1095611.0,1094879.0,GCGS0431_opa_5,0
5,1,1,1268856.0,1268896.0,1269607.0,1269625.0,1268831.0,1269624.0,1268910.0,GCGS0431_opa_6,0
6,1,-1,1471427.0,1471447.0,1470695.0,1470713.0,1470696.0,1471471.0,1471413.0,GCGS0431_opa_7,0
7,1,1,1523724.0,1523774.0,1524485.0,1524503.0,1523699.0,1524502.0,1523788.0,GCGS0431_opa_8,0
8,1,1,1572941.0,1572946.0,1573681.0,1573699.0,1572916.0,1573698.0,1572960.0,GCGS0431_opa_9,0
9,1,-1,1927821.0,1927886.0,1927074.0,1927092.0,1927075.0,1927910.0,1927807.0,GCGS0431_opa_10,0
10,1,-1,2130731.0,2130771.0,2130002.0,2130020.0,2130003.0,2130796.0,2130717.0,GCGS0431_opa_11,0
