,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,n_terminus,id,in_frame
0,1,-1,71146.0,71199.0,70416.0,70434.0,70417.0,71224.0,71132.0,FA6140_opa_1,0
1,1,-1,76801.0,76886.0,76071.0,76089.0,76072.0,76911.0,76787.0,FA6140_opa_2,0
2,1,-1,500749.0,500809.0,500011.0,500029.0,500012.0,500834.0,500735.0,FA6140_opa_3,1
3,1,1,541230.0,541265.0,541967.0,541985.0,541205.0,541984.0,541279.0,FA6140_opa_4,0
4,1,-1,616990.0,617075.0,616261.0,616279.0,616262.0,617100.0,616976.0,FA6140_opa_5,0
5,1,1,1219101.0,1219156.0,1219876.0,1219894.0,1219076.0,1219893.0,1219170.0,FA6140_opa_6,0
6,1,-1,1418765.0,1418825.0,1417997.0,1418015.0,1417998.0,1418849.0,1418751.0,FA6140_opa_7,0
7,1,1,,,1471914.0,1471932.0,,,,,
8,1,1,1520618.0,1520658.0,1521384.0,1521402.0,1520593.0,1521401.0,1520672.0,FA6140_opa_8,0
9,1,-1,1844401.0,1844411.0,1843648.0,1843666.0,1843649.0,1844435.0,1844387.0,FA6140_opa_9,1
