# BLASTN 2.14.1+
# Query: FA1090_opa_1/336-455 <unknown description>
# Database: blastdb/gc
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1781 hits found
FA1090_opa_1/336-455	FA1090	100.000	120	0	0	1	120	69538	69419	4.14e-57	222
FA1090_opa_1/336-455	FA1090	95.833	120	5	0	1	120	1035683	1035802	9.02e-49	195
FA1090_opa_1/336-455	FA1090	94.167	120	7	0	1	120	1483141	1483260	1.95e-45	183
FA1090_opa_1/336-455	FA1090	92.500	120	9	0	1	120	1231979	1232098	4.23e-42	172
FA1090_opa_1/336-455	FA1090	91.667	120	10	0	1	120	75296	75177	1.97e-40	167
FA1090_opa_1/336-455	FA1090	91.667	120	10	0	1	120	1000242	1000123	1.97e-40	167
FA1090_opa_1/336-455	FA1090	91.667	120	10	0	1	120	2038033	2037914	1.97e-40	167
FA1090_opa_1/336-455	FA1090	90.833	120	11	0	1	120	1428077	1427958	9.15e-39	161
FA1090_opa_1/336-455	FA1090	90.756	119	11	0	2	120	1831854	1831736	3.29e-38	159
FA1090_opa_1/336-455	FA1090	85.950	121	15	2	1	120	925466	925585	9.28e-29	128
FA1090_opa_1/336-455	FA1090	85.950	121	15	2	1	120	1532980	1533099	9.28e-29	128
FA1090_opa_1/336-455	GCGS0373	99.167	120	1	0	1	120	1901463	1901344	1.93e-55	217
FA1090_opa_1/336-455	GCGS0373	92.500	120	9	0	1	120	1468201	1468320	4.23e-42	172
FA1090_opa_1/336-455	GCGS0373	90.833	120	11	0	1	120	69931	69812	9.15e-39	161
FA1090_opa_1/336-455	GCGS0373	92.105	114	9	0	1	114	1165674	1165787	9.15e-39	161
FA1090_opa_1/336-455	GCGS0373	91.453	117	10	0	4	120	1364801	1364685	9.15e-39	161
FA1090_opa_1/336-455	GCGS0373	92.105	114	9	0	1	114	1418729	1418842	9.15e-39	161
FA1090_opa_1/336-455	GCGS0373	85.000	120	16	2	2	120	499265	499147	1.55e-26	121
FA1090_opa_1/336-455	WHO_O_2024	98.333	120	2	0	1	120	501480	501361	8.96e-54	211
FA1090_opa_1/336-455	WHO_O_2024	95.000	120	6	0	1	120	71644	71525	4.20e-47	189
FA1090_opa_1/336-455	WHO_O_2024	95.000	120	6	0	1	120	620123	620004	4.20e-47	189
FA1090_opa_1/336-455	WHO_O_2024	94.167	120	7	0	1	120	77017	76898	1.95e-45	183
FA1090_opa_1/336-455	WHO_O_2024	92.500	120	9	0	1	120	1524765	1524884	4.23e-42	172
FA1090_opa_1/336-455	WHO_E_2024	98.333	120	2	0	1	120	1467824	1467705	8.96e-54	211
FA1090_opa_1/336-455	WHO_E_2024	98.333	120	2	0	1	120	1572411	1572530	8.96e-54	211
FA1090_opa_1/336-455	WHO_E_2024	97.500	120	3	0	1	120	1101828	1101947	4.17e-52	206
FA1090_opa_1/336-455	WHO_E_2024	97.500	120	3	0	1	120	2095820	2095701	4.17e-52	206
FA1090_opa_1/336-455	WHO_E_2024	96.667	120	4	0	1	120	1274135	1274254	1.94e-50	200
FA1090_opa_1/336-455	WHO_E_2024	92.500	120	9	0	1	120	1063903	1063784	4.23e-42	172
FA1090_opa_1/336-455	WHO_E_2024	85.124	121	16	2	1	120	1893747	1893628	4.32e-27	122
FA1090_opa_1/336-455	WHO_E_2024	84.298	121	17	2	1	120	76254	76135	2.01e-25	117
FA1090_opa_1/336-455	WHO_E_2024	82.500	120	19	2	2	120	1522902	1523020	1.56e-21	104
FA1090_opa_1/336-455	WHO_D_2024	98.333	120	2	0	1	120	499828	499709	8.96e-54	211
FA1090_opa_1/336-455	WHO_D_2024	91.667	120	10	0	1	120	1523036	1523155	1.97e-40	167
FA1090_opa_1/336-455	WHO_D_2024	85.124	121	16	2	1	120	1845286	1845167	4.32e-27	122
FA1090_opa_1/336-455	Ng_188	98.333	120	2	0	1	120	1614724	1614843	8.96e-54	211
FA1090_opa_1/336-455	Ng_188	91.667	120	10	0	1	120	1142501	1142620	1.97e-40	167
FA1090_opa_1/336-455	Ng_188	91.667	120	10	0	1	120	1565244	1565363	1.97e-40	167
FA1090_opa_1/336-455	Ng_188	91.667	120	10	0	1	120	2146053	2145934	1.97e-40	167
FA1090_opa_1/336-455	Ng_188	85.950	121	15	2	1	120	1511147	1511028	9.28e-29	128
FA1090_opa_1/336-455	Ng_188	85.124	121	16	2	1	120	68914	68795	4.32e-27	122
FA1090_opa_1/336-455	Ng_188	85.124	121	16	2	1	120	74460	74341	4.32e-27	122
FA1090_opa_1/336-455	Ng_188	85.124	121	16	2	1	120	1100955	1100836	4.32e-27	122
FA1090_opa_1/336-455	Ng_188	85.124	121	16	2	1	120	1936993	1936874	4.32e-27	122
FA1090_opa_1/336-455	JJJ010	98.333	120	2	0	1	120	1105464	1105583	8.96e-54	211
FA1090_opa_1/336-455	JJJ010	96.667	120	4	0	1	120	986759	986878	1.94e-50	200
FA1090_opa_1/336-455	JJJ010	96.667	120	4	0	1	120	1583417	1583536	1.94e-50	200
FA1090_opa_1/336-455	JJJ010	93.333	120	8	0	1	120	1533942	1534061	9.09e-44	178
FA1090_opa_1/336-455	JJJ010	91.667	120	10	0	1	120	1902828	1902709	1.97e-40	167
FA1090_opa_1/336-455	EEE029	98.333	120	2	0	1	120	75317	75198	8.96e-54	211
FA1090_opa_1/336-455	EEE029	98.333	120	2	0	1	120	499450	499331	8.96e-54	211
FA1090_opa_1/336-455	EEE029	90.833	120	11	0	1	120	540984	541103	9.15e-39	161
FA1090_opa_1/336-455	EEE029	90.833	120	11	0	1	120	1298927	1299046	9.15e-39	161
FA1090_opa_1/336-455	EEE029	90.833	120	11	0	1	120	2105918	2105799	9.15e-39	161
FA1090_opa_1/336-455	EEE029	87.603	121	13	2	1	120	69645	69526	4.29e-32	139
FA1090_opa_1/336-455	EEE029	87.603	121	13	2	1	120	617887	617768	4.29e-32	139
FA1090_opa_1/336-455	EEE029	83.333	120	18	2	2	120	1553016	1553134	3.36e-23	110
FA1090_opa_1/336-455	EEE029	82.645	121	19	2	1	120	1900655	1900536	4.35e-22	106
FA1090_opa_1/336-455	ATCC49226	98.333	120	2	0	1	120	2047496	2047377	8.96e-54	211
FA1090_opa_1/336-455	ATCC49226	96.667	120	3	1	1	120	1841345	1841227	6.98e-50	198
FA1090_opa_1/336-455	ATCC49226	95.000	120	6	0	1	120	70251	70132	4.20e-47	189
FA1090_opa_1/336-455	ATCC49226	93.333	120	8	0	1	120	499869	499750	9.09e-44	178
FA1090_opa_1/336-455	ATCC49226	93.333	120	8	0	1	120	1469831	1469950	9.09e-44	178
FA1090_opa_1/336-455	ATCC49226	92.500	120	9	0	1	120	538907	539026	4.23e-42	172
FA1090_opa_1/336-455	ATCC49226	90.833	120	11	0	1	120	1215769	1215888	9.15e-39	161
FA1090_opa_1/336-455	ATCC49226	90.833	120	11	0	1	120	1414782	1414663	9.15e-39	161
FA1090_opa_1/336-455	ATCC49226	86.777	121	14	2	1	120	1519338	1519457	2.00e-30	134
FA1090_opa_1/336-455	FQ48	97.500	120	3	0	1	120	603361	603242	4.17e-52	206
FA1090_opa_1/336-455	FQ48	97.500	120	3	0	1	120	782256	782137	4.17e-52	206
FA1090_opa_1/336-455	FQ48	91.667	120	10	0	1	120	663472	663353	1.97e-40	167
FA1090_opa_1/336-455	FQ48	89.167	120	13	0	1	120	405109	405228	1.98e-35	150
FA1090_opa_1/336-455	FQ48	87.603	121	13	2	1	120	299389	299270	4.29e-32	139
FA1090_opa_1/336-455	FQ48	86.777	121	14	2	1	120	704897	705016	2.00e-30	134
FA1090_opa_1/336-455	FFF038	97.500	120	3	0	1	120	70310	70191	4.17e-52	206
FA1090_opa_1/336-455	FFF038	97.500	120	3	0	1	120	1840602	1840483	4.17e-52	206
FA1090_opa_1/336-455	FFF038	91.667	120	10	0	1	120	1413069	1412950	1.97e-40	167
FA1090_opa_1/336-455	FFF038	86.777	121	14	2	1	120	1004711	1004592	2.00e-30	134
FA1090_opa_1/336-455	FFF038	83.333	120	18	2	2	120	927883	928001	3.36e-23	110
FA1090_opa_1/336-455	FFF038	83.333	120	18	2	2	120	1218722	1218840	3.36e-23	110
FA1090_opa_1/336-455	FFF038	83.333	120	18	2	2	120	1518737	1518855	3.36e-23	110
FA1090_opa_1/336-455	FFF038	83.333	120	18	2	2	120	2048003	2047885	3.36e-23	110
FA1090_opa_1/336-455	FFF038	81.818	121	20	2	1	120	76075	75956	2.02e-20	100
FA1090_opa_1/336-455	WHO_T_2024	96.667	120	4	0	1	120	75367	75248	1.94e-50	200
FA1090_opa_1/336-455	WHO_T_2024	96.667	120	4	0	1	120	985460	985579	1.94e-50	200
FA1090_opa_1/336-455	WHO_T_2024	96.667	120	4	0	1	120	1104083	1104202	1.94e-50	200
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	1062644	1062526	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	1163954	1164072	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	1306667	1306785	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	1503835	1503717	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	1557926	1558044	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	83.333	120	18	2	2	120	2132386	2132268	3.36e-23	110
FA1090_opa_1/336-455	WHO_T_2024	81.667	120	20	2	2	120	69992	69874	7.28e-20	99.0
FA1090_opa_1/336-455	WHO_N_2024	96.667	120	4	0	1	120	76003	75884	1.94e-50	200
FA1090_opa_1/336-455	WHO_N_2024	96.667	120	4	0	1	120	572610	572491	1.94e-50	200
FA1090_opa_1/336-455	WHO_N_2024	96.667	120	4	0	1	120	613984	614103	1.94e-50	200
