# BLASTN 2.14.1+
# Query: FA1090_opa_1/598-732 <unknown description>
# Database: blastdb/gc
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 486 hits found
FA1090_opa_1/598-732	Y92-1009	91.791	134	11	0	2	135	732964	732831	1.61e-46	187
FA1090_opa_1/598-732	M17106	91.791	134	11	0	2	135	155341	155208	1.61e-46	187
FA1090_opa_1/598-732	M17106	91.791	134	11	0	2	135	594388	594255	1.61e-46	187
FA1090_opa_1/598-732	020-06	91.045	134	12	0	2	135	1907215	1907348	7.51e-45	182
FA1090_opa_1/598-732	020-06	90.299	134	13	0	2	135	1471750	1471883	3.49e-43	176
FA1090_opa_1/598-732	NCTC10617	90.299	134	13	0	2	135	328541	328408	3.49e-43	176
FA1090_opa_1/598-732	NCTC10617	90.299	134	13	0	2	135	1437166	1437033	3.49e-43	176
FA1090_opa_1/598-732	ATCC13120	90.299	134	13	0	2	135	88917	89050	3.49e-43	176
FA1090_opa_1/598-732	ATCC13120	91.453	117	10	0	19	135	1012388	1012504	9.78e-39	161
FA1090_opa_1/598-732	M18661	89.552	134	14	0	2	135	1847798	1847665	1.63e-41	171
FA1090_opa_1/598-732	Marseille-Q6792	89.147	129	14	0	7	135	1943698	1943570	9.78e-39	161
FA1090_opa_1/598-732	Marseille-Q6792	91.262	103	9	0	33	135	666902	667004	1.27e-32	141
FA1090_opa_1/598-732	NCTC12163	93.137	102	7	0	34	135	1107478	1107377	2.12e-35	150
FA1090_opa_1/598-732	NCTC12163	92.157	102	8	0	34	135	574282	574181	9.85e-34	145
FA1090_opa_1/598-732	NCTC12163	91.176	102	9	0	34	135	1950135	1950034	4.58e-32	139
FA1090_opa_1/598-732	NCTC12163	86.325	117	16	0	19	135	1328639	1328755	9.92e-29	128
FA1090_opa_1/598-732	M25070	89.744	117	12	0	19	135	360090	360206	2.12e-35	150
FA1090_opa_1/598-732	M25070	90.291	103	10	0	33	135	540386	540488	5.93e-31	135
FA1090_opa_1/598-732	M25070	90.196	102	10	0	34	135	187834	187733	2.13e-30	134
FA1090_opa_1/598-732	M25070	90.196	102	10	0	34	135	1854126	1854025	2.13e-30	134
FA1090_opa_1/598-732	M24705	93.137	102	7	0	34	135	1029970	1029869	2.12e-35	150
FA1090_opa_1/598-732	M24705	91.176	102	9	0	34	135	857516	857415	4.58e-32	139
FA1090_opa_1/598-732	M24705	87.179	117	15	0	19	135	1205296	1205412	2.13e-30	134
FA1090_opa_1/598-732	M24705	87.179	117	15	0	19	135	1745927	1746043	2.13e-30	134
FA1090_opa_1/598-732	M22828	93.137	102	7	0	34	135	926509	926408	2.12e-35	150
FA1090_opa_1/598-732	M22828	90.196	102	10	0	34	135	755140	755039	2.13e-30	134
FA1090_opa_1/598-732	M22828	87.179	117	15	0	19	135	1101719	1101835	2.13e-30	134
FA1090_opa_1/598-732	M22828	87.179	117	15	0	19	135	1640587	1640703	2.13e-30	134
FA1090_opa_1/598-732	M22822	93.137	102	7	0	34	135	51532	51431	2.12e-35	150
FA1090_opa_1/598-732	M22822	87.179	117	15	0	19	135	226833	226949	2.13e-30	134
FA1090_opa_1/598-732	M22822	87.179	117	15	0	19	135	765667	765783	2.13e-30	134
FA1090_opa_1/598-732	M22822	90.196	102	10	0	34	135	2053213	2053112	2.13e-30	134
FA1090_opa_1/598-732	M22819	89.744	117	12	0	19	135	2132596	2132712	2.12e-35	150
FA1090_opa_1/598-732	M22819	88.034	117	14	0	19	135	130217	130333	4.58e-32	139
FA1090_opa_1/598-732	M22819	90.196	102	10	0	34	135	1417793	1417692	2.13e-30	134
FA1090_opa_1/598-732	M22819	90.196	102	10	0	34	135	1958507	1958406	2.13e-30	134
FA1090_opa_1/598-732	M22811	89.744	117	12	0	19	135	1732545	1732661	2.12e-35	150
FA1090_opa_1/598-732	M22811	88.034	117	14	0	19	135	1903842	1903958	4.58e-32	139
FA1090_opa_1/598-732	M22811	90.196	102	10	0	34	135	1015343	1015242	2.13e-30	134
FA1090_opa_1/598-732	M22811	90.196	102	10	0	34	135	1556949	1556848	2.13e-30	134
FA1090_opa_1/598-732	M22809	89.744	117	12	0	19	135	1117495	1117611	2.12e-35	150
FA1090_opa_1/598-732	M22809	91.176	102	9	0	34	135	399344	399243	4.58e-32	139
FA1090_opa_1/598-732	M22809	90.196	102	10	0	34	135	941805	941704	2.13e-30	134
FA1090_opa_1/598-732	M22809	87.179	117	15	0	19	135	1288844	1288960	2.13e-30	134
FA1090_opa_1/598-732	M22804	93.137	102	7	0	34	135	152125	152024	2.12e-35	150
FA1090_opa_1/598-732	M22804	91.176	102	9	0	34	135	2155807	2155706	4.58e-32	139
FA1090_opa_1/598-732	M22804	87.179	117	15	0	19	135	866818	866934	2.13e-30	134
FA1090_opa_1/598-732	M22804	86.325	117	16	0	19	135	327757	327873	9.92e-29	128
FA1090_opa_1/598-732	M22790	89.744	117	12	0	19	135	1541346	1541462	2.12e-35	150
FA1090_opa_1/598-732	M22790	90.196	102	10	0	34	135	835157	835056	2.13e-30	134
FA1090_opa_1/598-732	M22790	90.196	102	10	0	34	135	1374913	1374812	2.13e-30	134
FA1090_opa_1/598-732	M22790	87.179	117	15	0	19	135	1712688	1712804	2.13e-30	134
FA1090_opa_1/598-732	M22783	89.744	117	12	0	19	135	1179600	1179716	2.12e-35	150
FA1090_opa_1/598-732	M22783	91.176	102	9	0	34	135	462447	462346	4.58e-32	139
FA1090_opa_1/598-732	M22783	88.034	117	14	0	19	135	1350902	1351018	4.58e-32	139
FA1090_opa_1/598-732	M22783	90.196	102	10	0	34	135	1004002	1003901	2.13e-30	134
FA1090_opa_1/598-732	FDAARGOS_214	93.137	102	7	0	34	135	2275177	2275076	2.12e-35	150
FA1090_opa_1/598-732	FDAARGOS_214	88.034	117	14	0	19	135	64901	65017	4.58e-32	139
FA1090_opa_1/598-732	FDAARGOS_214	86.325	117	16	0	19	135	198386	198502	9.92e-29	128
